date,home_team,away_team,home_decimal_odds,away_decimal_odds,home_open_decimal_odds,away_open_decimal_odds,bookmaker_count,source
2021-04-06,CHN,MIL,1.8772604848018468,1.986190476190476,1.9345794392523366,1.9132610508757297,4,sportsbookreview_github_release
2021-04-07,COL,ARI,1.7668351157597837,2.135,1.8368347338935576,2.045,4,sportsbookreview_github_release
2021-04-07,WAS,ATL,1.7407407407407407,2.2199999999999998,1.7352941176470589,2.25,3,sportsbookreview_github_release
2021-04-07,CIN,PIT,1.459830866807611,2.825,1.4880952380952381,2.78,4,sportsbookreview_github_release
2021-04-07,DET,MIN,2.55,1.56661316211878,2.475,1.593518844663614,4,sportsbookreview_github_release
2021-04-07,BOS,TBA,1.8514492753623188,2.0300000000000002,1.8812111801242235,1.9663865546218489,4,sportsbookreview_github_release
2021-04-07,CLE,KCA,1.513157894736842,2.7,1.5129419191919193,2.685,4,sportsbookreview_github_release
2021-04-07,TEX,TOR,2.67,1.5182599355531685,2.6399999999999997,1.5334281650071122,4,sportsbookreview_github_release
2021-04-07,CHN,MIL,1.9478885893980233,1.9262435677530019,1.900974025974026,1.9615384615384617,4,sportsbookreview_github_release
2021-04-07,OAK,LAN,2.425,1.611672278338945,2.45,1.6024315006350933,4,sportsbookreview_github_release
2021-04-07,PHI,NYN,1.5971479500891266,2.4749999999999996,1.665340406719717,2.31,4,sportsbookreview_github_release
2021-04-07,SDN,SFN,1.662280701754386,2.3,1.649789029535865,2.3449999999999998,4,sportsbookreview_github_release
2021-04-07,MIA,SLN,2.0,1.8585114222549741,1.9616273693943596,1.9020723283218204,4,sportsbookreview_github_release
2021-04-07,SEA,CHA,2.315,1.6757990867579908,2.365,1.6309713375796178,4,sportsbookreview_github_release
2021-04-07,NYA,BAL,1.4819976771196284,2.755,1.508935508935509,2.71,4,sportsbookreview_github_release
2021-04-08,NYN,MIA,1.5334281650071122,2.65,1.5168269230769231,2.685,4,sportsbookreview_github_release
2021-04-08,PIT,CHN,2.35,1.651528013582343,2.29,1.694980694980695,4,sportsbookreview_github_release
2021-04-08,BAL,BOS,2.4000000000000004,1.6451612903225805,2.5,1.5798319327731094,4,sportsbookreview_github_release
2021-04-08,COL,ARI,1.7549857549857548,2.1550000000000002,1.8658170914542729,1.9854368932038835,4,sportsbookreview_github_release
2021-04-08,MIN,SEA,1.4761904761904763,2.8049999999999997,1.5495169082125604,2.6,4,sportsbookreview_github_release
2021-04-08,CHA,KCA,1.593518844663614,2.5149999999999997,1.5839291794347974,2.5,4,sportsbookreview_github_release
2021-04-08,SLN,MIL,2.275,1.6899505138941757,2.19,1.7299658994032396,4,sportsbookreview_github_release
2021-04-08,TOR,ANA,1.9090909090909092,1.9480589503953991,1.8630952380952381,2.02,4,sportsbookreview_github_release
2021-04-09,HOU,OAK,1.5971479500891266,2.45,1.6137048192771084,2.4,4,sportsbookreview_github_release
2021-04-09,TBA,NYA,2.2,1.7117527862208715,2.2,1.7168550873586845,4,sportsbookreview_github_release
2021-04-09,LAN,WAS,1.3389830508474576,3.4,1.3571428571428572,3.3499999999999996,4,sportsbookreview_github_release
2021-04-09,SFN,COL,1.6371753246753247,2.4,1.6872933396315541,2.25,4,sportsbookreview_github_release
2021-04-09,TOR,ANA,2.06,1.8064516129032258,2.035,1.847457627118644,4,sportsbookreview_github_release
2021-04-09,CLE,DET,1.5303030303030303,2.6550000000000002,1.5195681511470984,2.6550000000000002,4,sportsbookreview_github_release
2021-04-09,ATL,PHI,1.7756132756132756,2.1449999999999996,1.7846153846153845,2.125,4,sportsbookreview_github_release
2021-04-10,ARI,CIN,2.3,1.662280701754386,2.1100000000000003,1.794451450189155,4,sportsbookreview_github_release
2021-04-10,NYN,MIA,1.3414918414918415,3.375,1.367003367003367,3.275,4,sportsbookreview_github_release
2021-04-10,TBA,NYA,2.215,1.7194616977225674,2.06,1.819672131147541,4,sportsbookreview_github_release
2021-04-10,MIN,SEA,1.526315789473684,2.64,1.5409356725146197,2.625,4,sportsbookreview_github_release
2021-04-10,SLN,MIL,1.8812111801242235,1.9663865546218489,1.9349060725207514,1.9434801958166443,4,sportsbookreview_github_release
2021-04-10,SFN,COL,1.5495169082125604,2.6,1.5600750938673342,2.565,4,sportsbookreview_github_release
2021-04-10,HOU,OAK,1.6371753246753247,2.4,1.6256109481915932,2.4,4,sportsbookreview_github_release
2021-04-10,CLE,DET,1.5871212121212122,2.49,1.5855161787365177,2.5,4,sportsbookreview_github_release
2021-04-10,PIT,CHN,2.37,1.639036341363822,2.385,1.6349782293178519,4,sportsbookreview_github_release
2021-04-10,BAL,BOS,2.15,1.7634032634032635,2.2,1.7221063607924922,4,sportsbookreview_github_release
2021-04-10,TEX,SDN,2.4,1.6135200240891299,2.5,1.6027596223674656,4,sportsbookreview_github_release
2021-04-10,TOR,ANA,1.8782742681047766,2.0,1.8237288135593221,2.065,4,sportsbookreview_github_release
2021-04-10,ATL,PHI,1.704539816422724,2.25,1.7300826005861976,2.19,4,sportsbookreview_github_release
2021-04-11,BAL,BOS,2.255,1.696872571872572,2.245,1.704539816422724,4,sportsbookreview_github_release
2021-04-11,PIT,CHN,2.2249999999999996,1.7067932067932068,2.4,1.621141975308642,4,sportsbookreview_github_release
2021-04-11,TBA,NYA,2.29,1.6829836829836828,2.365,1.6604184829991282,4,sportsbookreview_github_release
2021-04-11,CLE,DET,1.5634920634920635,2.55,1.534188034188034,2.65,4,sportsbookreview_github_release
2021-04-11,MIN,SEA,1.5319750990379173,2.65,1.5355097365406642,2.625,4,sportsbookreview_github_release
2021-04-11,CHA,KCA,1.818631381983427,2.08,1.7407407407407407,2.175,4,sportsbookreview_github_release
2021-04-11,SLN,MIL,1.7634032634032635,2.16,1.7875968992248064,2.1,4,sportsbookreview_github_release
2021-04-11,TEX,SDN,2.49,1.5730706075533663,2.49,1.5917366946778713,4,sportsbookreview_github_release
2021-04-11,SFN,COL,1.7874503968253967,2.1,1.8585114222549741,2.025,4,sportsbookreview_github_release
2021-04-11,LAN,WAS,1.621141975308642,2.38,1.5156831472620946,2.68,4,sportsbookreview_github_release
2021-04-11,ARI,CIN,1.9761904761904763,1.8585114222549741,2.02,1.8335648791330925,4,sportsbookreview_github_release
2021-04-11,ATL,PHI,1.5766035227650383,2.51,1.6269654088050314,2.3550000000000004,4,sportsbookreview_github_release
2021-04-12,PIT,SDN,2.775,1.4653679653679654,2.915,1.4494949494949494,4,sportsbookreview_github_release
2021-04-12,TOR,NYA,2.695,1.5128205128205128,2.625,1.5348970251716247,4,sportsbookreview_github_release
2021-04-12,TBA,TEX,1.4939024390243902,2.73,1.4257246376811594,3.0149999999999997,4,sportsbookreview_github_release
2021-04-12,ATL,MIA,1.7277442574362232,2.205,1.630952380952381,2.385,4,sportsbookreview_github_release
2021-04-12,MIL,CHN,1.7609953703703702,2.165,1.6632989237865143,2.33,4,sportsbookreview_github_release
2021-04-12,SLN,WAS,1.6805555555555554,2.3,1.7194616977225674,2.21,4,sportsbookreview_github_release
2021-04-13,KCA,ANA,1.9709653092006034,1.900974025974026,1.9618941916389199,1.9093915343915344,4,sportsbookreview_github_release
2021-04-13,CHA,CLE,1.7692307692307692,2.12,1.7577497129735935,2.1449999999999996,4,sportsbookreview_github_release
2021-04-13,HOU,DET,1.3935185185185186,3.1500000000000004,1.4257246376811594,2.99,4,sportsbookreview_github_release
2021-04-13,SFN,CIN,1.9218351741716229,1.9441524895341589,1.8134920634920635,2.09,4,sportsbookreview_github_release
2021-04-13,MIN,BOS,1.7392253136933988,2.175,1.6781609195402298,2.3150000000000004,4,sportsbookreview_github_release
2021-04-13,ARI,OAK,1.9531590413943356,1.900974025974026,2.04,1.8333333333333335,4,sportsbookreview_github_release
2021-04-13,BAL,SEA,1.7302771855010661,2.2249999999999996,1.7392253136933988,2.2,2,sportsbookreview_github_release
2021-04-13,NYN,PHI,2.1,1.8012820512820513,2.1,1.8012820512820513,2,sportsbookreview_github_release
2021-04-13,PIT,SDN,3.0149999999999997,1.4210992907801419,2.975,1.425531914893617,4,sportsbookreview_github_release
2021-04-13,TOR,NYA,1.900974025974026,1.9523809523809523,1.8166666666666669,2.075,4,sportsbookreview_github_release
2021-04-13,TBA,TEX,1.5766035227650383,2.5,1.5604395604395604,2.55,4,sportsbookreview_github_release
2021-04-13,ATL,MIA,1.5982142857142856,2.425,1.5291153415453527,2.65,4,sportsbookreview_github_release
2021-04-13,MIL,CHN,1.7814407814407813,2.1,1.6996086105675148,2.245,4,sportsbookreview_github_release
2021-04-13,SLN,WAS,1.9262435677530019,1.9353146853146854,1.8585114222549741,2.02,4,sportsbookreview_github_release
2021-04-14,CHA,CLE,1.8850250626566416,1.9854368932038835,1.9587155963302751,1.9262435677530019,4,sportsbookreview_github_release
2021-04-14,LAN,COL,1.3125,3.6500000000000004,1.2899159663865545,3.8,4,sportsbookreview_github_release
2021-04-14,TOR,NYA,2.2,1.7302771855010661,2.1,1.7814407814407813,4,sportsbookreview_github_release
2021-04-14,SLN,WAS,1.8166666666666669,2.075,1.7974329647985767,2.12,4,sportsbookreview_github_release
2021-04-14,MIL,CHN,1.5682001614205006,2.55,1.5808080808080809,2.52,4,sportsbookreview_github_release
2021-04-14,KCA,ANA,2.1,1.8,2.135,1.7692307692307692,4,sportsbookreview_github_release
2021-04-14,MIN,BOS,1.6756756756756757,2.29,1.694980694980695,2.27,4,sportsbookreview_github_release
2021-04-14,SFN,CIN,2.025,1.8585114222549741,2.01,1.8333333333333335,4,sportsbookreview_github_release
2021-04-14,PIT,SDN,2.8,1.476460578559274,2.95,1.4301572617946345,4,sportsbookreview_github_release
2021-04-14,HOU,DET,1.548048048048048,2.6399999999999997,1.4044117647058822,3.1,4,sportsbookreview_github_release
2021-04-14,TBA,TEX,1.526315789473684,2.6500000000000004,1.534188034188034,2.65,4,sportsbookreview_github_release
2021-04-14,NYN,PHI,2.02,1.8514492753623188,2.1,1.7846153846153845,4,sportsbookreview_github_release
2021-04-14,ATL,MIA,1.373864430468204,3.2,1.4761904761904763,2.8,4,sportsbookreview_github_release
2021-04-15,LAN,COL,1.3883861236802413,3.2,1.3603896103896105,3.325,4,sportsbookreview_github_release
2021-04-15,ATL,MIA,1.5848153214774283,2.5,1.542124542124542,2.625,4,sportsbookreview_github_release
2021-04-15,PIT,SDN,2.365,1.6477987421383646,2.6,1.5634920634920635,4,sportsbookreview_github_release
2021-04-15,BAL,SEA,1.7194616977225674,2.215,1.8807692307692307,1.9964285714285714,4,sportsbookreview_github_release
2021-04-15,MIN,BOS,1.6737749546279492,2.29,1.621141975308642,2.415,4,sportsbookreview_github_release
2021-04-15,CHA,CLE,1.647255969836615,2.3499999999999996,1.7194616977225674,2.205,4,sportsbookreview_github_release
2021-04-15,WAS,ARI,1.5525030525030525,2.6,1.5782085561497328,2.49,4,sportsbookreview_github_release
2021-04-15,TBA,TEX,1.5420094007050529,2.65,1.5782085561497328,2.525,4,sportsbookreview_github_release
2021-04-16,KCA,TOR,1.8623253047873922,2.0104368932038836,1.8931419457735248,1.9716981132075473,4,sportsbookreview_github_release
2021-04-16,OAK,DET,1.5698051948051948,2.575,1.6173780487804879,2.425,4,sportsbookreview_github_release
2021-04-16,LAN,COL,1.3637566137566137,3.3,1.3181818181818181,3.625,4,sportsbookreview_github_release
2021-04-16,CHN,ATL,1.8772604848018468,1.9854368932038835,2.1849999999999996,1.7491582491582491,4,sportsbookreview_github_release
2021-04-16,PHI,SLN,1.6899505138941757,2.29,1.7731343283582088,2.13,4,sportsbookreview_github_release
2021-04-16,NYA,TBA,1.6215016406099207,2.425,1.658008658008658,2.3499999999999996,4,sportsbookreview_github_release
2021-04-16,WAS,ARI,1.5,2.675,1.5025252525252526,2.735,4,sportsbookreview_github_release
2021-04-16,MIA,SFN,2.175,1.7462686567164178,2.2350000000000003,1.7119691902300598,4,sportsbookreview_github_release
2021-04-16,CIN,CLE,1.8205542103847188,2.0700000000000003,1.9569597069597071,1.8928571428571428,4,sportsbookreview_github_release
2021-04-17,ANA,MIN,1.7722122838401908,2.13,1.6119011976047903,2.455,4,sportsbookreview_github_release
2021-04-17,SDN,LAN,2.2750000000000004,1.6756756756756757,2.3899999999999997,1.6370460539663216,4,sportsbookreview_github_release
2021-04-17,SEA,HOU,1.9434801958166443,1.9262435677530019,2.01,1.8630952380952381,4,sportsbookreview_github_release
2021-04-17,NYA,TBA,1.9090909090909092,1.9478885893980233,2.05,1.8480057491915198,4,sportsbookreview_github_release
2021-04-17,WAS,ARI,1.8514492753623188,2.025,1.9307359307359309,1.9478885893980233,4,sportsbookreview_github_release
2021-04-17,KCA,TOR,2.05,1.8166666666666669,2.18,1.7435046987285792,4,sportsbookreview_github_release
2021-04-17,CHN,ATL,2.02,1.8480057491915198,2.115,1.8,4,sportsbookreview_github_release
2021-04-17,PHI,SLN,1.9175084175084176,1.9175084175084176,1.9662061239731143,1.900974025974026,4,sportsbookreview_github_release
2021-04-17,BOS,CHA,1.7783161720169594,2.125,1.8333333333333335,2.0300000000000002,4,sportsbookreview_github_release
2021-04-17,OAK,DET,1.7549857549857548,2.15,1.7128361237950278,2.245,4,sportsbookreview_github_release
2021-04-17,CIN,CLE,1.694980694980695,2.27,1.7634032634032635,2.1449999999999996,4,sportsbookreview_github_release
2021-04-17,COL,NYN,2.065,1.8166666666666669,3.425,1.3389830508474576,4,sportsbookreview_github_release
2021-04-17,MIA,SFN,1.7577497129735935,2.1449999999999996,1.7846153846153845,2.13,4,sportsbookreview_github_release
2021-04-17,TEX,BAL,1.7435046987285792,2.17,1.7300826005861976,2.225,4,sportsbookreview_github_release
2021-04-17,MIL,PIT,1.696872571872572,2.235,1.6944779358572462,2.255,4,sportsbookreview_github_release
2021-04-18,NYA,TBA,1.4083333333333332,3.1,1.3970125786163523,3.1500000000000004,4,sportsbookreview_github_release
2021-04-18,PHI,SLN,1.5634920634920635,2.545,1.5574534161490683,2.5700000000000003,4,sportsbookreview_github_release
2021-04-18,WAS,ARI,1.6896551724137931,2.3150000000000004,1.5,2.71,4,sportsbookreview_github_release
2021-04-18,MIA,SFN,1.6944779358572462,2.265,1.8265027322404372,2.06,4,sportsbookreview_github_release
2021-04-18,CIN,CLE,2.425,1.630921105007563,2.375,1.6349270337821493,4,sportsbookreview_github_release
2021-04-18,BOS,CHA,1.9090909090909092,1.9523809523809523,1.8893280632411067,1.9478885893980233,4,sportsbookreview_github_release
2021-04-18,MIL,PIT,1.4819976771196284,2.775,1.5064102564102564,2.715,4,sportsbookreview_github_release
2021-04-18,KCA,TOR,1.8298898071625345,2.035,1.9569597069597071,1.8928571428571428,4,sportsbookreview_github_release
2021-04-18,TEX,BAL,1.9478885893980233,1.8850250626566416,1.900974025974026,1.9587155963302751,4,sportsbookreview_github_release
2021-04-18,COL,NYN,2.65,1.548048048048048,2.55,1.5798319327731094,4,sportsbookreview_github_release
2021-04-18,OAK,DET,1.6538461538461537,2.3600000000000003,1.7326892109500807,2.21,4,sportsbookreview_github_release
2021-04-18,SEA,HOU,2.1,1.7846153846153845,1.9663865546218489,1.8658170914542729,4,sportsbookreview_github_release
2021-04-18,SDN,LAN,2.125,1.7692307692307692,2.065,1.8166666666666669,4,sportsbookreview_github_release
2021-04-18,CHN,ATL,1.7247899159663866,2.215,1.831043956043956,2.0307692307692307,4,sportsbookreview_github_release
2021-04-19,BOS,CHA,2.0001960784313724,1.8658170914542729,1.9901960784313726,1.8658170914542729,4,sportsbookreview_github_release
2021-04-19,PHI,SFN,1.9574857980575409,1.9090909090909092,1.939153439153439,1.93466107617051,4,sportsbookreview_github_release
2021-04-19,WAS,SLN,1.9758187357197259,1.8812111801242235,1.9569597069597071,1.8772604848018468,4,sportsbookreview_github_release
2021-04-20,KCA,TBA,1.9175084175084176,1.9447415329768272,1.8671171171171173,2.0149999999999997,4,sportsbookreview_github_release
2021-04-20,ANA,TEX,1.4356060606060606,2.925,1.4706533776301218,2.82,4,sportsbookreview_github_release
2021-04-20,SDN,MIL,1.6105733432613554,2.49,1.7493264481365065,2.1799999999999997,4,sportsbookreview_github_release
2021-04-20,SEA,LAN,2.625,1.5334281650071122,2.8,1.4706533776301218,4,sportsbookreview_github_release
2021-04-20,CLE,CHA,1.9807692307692308,1.900974025974026,2.04,1.8369519540551897,4,sportsbookreview_github_release
2021-04-20,NYA,ATL,1.7968253968253967,2.09,1.8333333333333335,2.04,4,sportsbookreview_github_release
2021-04-20,MIA,BAL,1.8198924731182795,2.0650000000000004,1.7731343283582088,2.105,4,sportsbookreview_github_release
2021-04-20,WAS,SLN,1.7692307692307692,2.1100000000000003,1.7968253968253967,2.115,4,sportsbookreview_github_release
2021-04-20,PHI,SFN,1.6826018078464262,2.245,1.6274586939417781,2.405,4,sportsbookreview_github_release
2021-04-20,BOS,TOR,1.9132610508757297,1.93466107617051,1.837186492924198,2.0549999999999997,4,sportsbookreview_github_release
2021-04-20,CHN,NYN,2.1,1.8000512032770097,2.235,1.7018321513002364,4,sportsbookreview_github_release
2021-04-21,KCA,TBA,1.9662061239731143,1.9137182910547397,1.9175084175084176,1.939153439153439,4,sportsbookreview_github_release
2021-04-21,PHI,SFN,1.8230592060696382,2.075,1.8198924731182795,2.075,4,sportsbookreview_github_release
2021-04-21,MIA,BAL,1.6269654088050314,2.3899999999999997,1.6969402622632346,2.25,4,sportsbookreview_github_release
2021-04-21,DET,PIT,1.7463102199944305,2.19,1.7752403846153846,2.1399999999999997,2,sportsbookreview_github_release
2021-04-21,COL,HOU,2.255,1.6826654240447345,2.29,1.662280701754386,4,sportsbookreview_github_release
2021-04-21,OAK,MIN,1.8928571428571428,1.9807692307692308,2.035,1.8510792409097494,4,sportsbookreview_github_release
2021-04-21,WAS,SLN,1.5867575194438708,2.465,1.5789825970548863,2.5,4,sportsbookreview_github_release
2021-04-21,ANA,TEX,1.5634920634920635,2.535,1.5917366946778713,2.48,4,sportsbookreview_github_release
2021-04-21,SDN,MIL,1.5,2.725,1.5168269230769231,2.655,4,sportsbookreview_github_release
2021-04-21,CIN,ARI,1.6757990867579908,2.33,1.752262443438914,2.18,4,sportsbookreview_github_release
2021-04-21,NYA,ATL,1.7117527862208715,2.215,1.8265027322404372,2.065,4,sportsbookreview_github_release
2021-04-21,BOS,TOR,1.7752403846153846,2.13,1.8438968807862128,2.0300000000000002,4,sportsbookreview_github_release
2021-04-21,CHN,NYN,2.1449999999999996,1.7668351157597837,2.225,1.7018321513002364,4,sportsbookreview_github_release
2021-04-22,KCA,TBA,1.9349060725207514,1.9478885893980233,1.9090909090909092,1.9437321937321939,4,sportsbookreview_github_release
2021-04-22,CIN,ARI,1.6944779358572462,2.245,1.6872933396315541,2.25,4,sportsbookreview_github_release
2021-04-22,DET,PIT,1.8134920634920635,2.075,1.8198924731182795,2.0650000000000004,4,sportsbookreview_github_release
2021-04-22,CLE,NYA,1.9175084175084176,1.962962962962963,1.9175084175084176,1.93466107617051,4,sportsbookreview_github_release
2021-04-22,BOS,SEA,1.5917366946778713,2.5,1.5808080808080809,2.5149999999999997,4,sportsbookreview_github_release
2021-04-22,CHN,NYN,1.8812111801242235,1.9569597069597071,2.1449999999999996,1.7668351157597837,4,sportsbookreview_github_release
2021-04-23,HOU,ANA,1.8,2.0999999999999996,1.803225806451613,2.08,4,sportsbookreview_github_release
2021-04-23,SFN,MIA,1.6921161030750071,2.2800000000000002,1.694980694980695,2.265,4,sportsbookreview_github_release
2021-04-23,LAN,SDN,1.5798319327731094,2.5,1.5604395604395604,2.575,4,sportsbookreview_github_release
2021-04-23,CHN,MIL,1.6274586939417781,2.415,1.7273592890393568,2.225,4,sportsbookreview_github_release
2021-04-23,BAL,OAK,2.1550000000000002,1.7491582491582491,2.1449999999999996,1.7549857549857548,4,sportsbookreview_github_release
2021-04-23,TBA,TOR,1.621141975308642,2.425,1.658008658008658,2.34,4,sportsbookreview_github_release
2021-04-23,DET,KCA,2.01,1.8403954802259888,2.09,1.8134920634920635,4,sportsbookreview_github_release
2021-04-23,NYN,WAS,1.347238967928623,3.3499999999999996,1.3452380952380953,3.425,4,sportsbookreview_github_release
2021-04-23,BOS,SEA,1.6711711711711712,2.31,1.7577497129735935,2.1449999999999996,4,sportsbookreview_github_release
2021-04-23,CLE,NYA,2.395,1.6369685167153523,2.215,1.7275132275132274,4,sportsbookreview_github_release
2021-04-23,ATL,ARI,1.6253908692933083,2.405,1.639036341363822,2.395,4,sportsbookreview_github_release
